clip_id,subject,source_tier,label,hr_baseline_bpm,hr_delta_bpm,hrv_rmssd_ms,f0_baseline_hz,f0_delta_hz,jitter_percent,shimmer_db,speech_rate_wpm,au14_max_intensity,au15_max_intensity,au24_max_intensity,au6_present_int,hedging_count_per_100w,pronoun_drop_rate,text_deception_prior,cross_modal_synchrony
armstrong_2005__synth18,Lance Armstrong,synth,1,64.541766743739,19.88643054776014,216.5919838248445,87.25203734235109,384.161778585142,2.0172040470618016,1.4177745166756146,167.5210240751975,0.13479969948435497,0.9630970690578426,2.0695417686852773,0,0.08636751070820925,0.5080429697855116,0.35072597073377015,0.47908521929989206
holmes_2018__synth27,Elizabeth Holmes,synth,1,81.9674922117749,60.57966073008236,310.0739274420678,142.77590770333813,235.93552252903615,2.4950460038835804,0.9520830496279303,190.91381442520458,5.419881957119696,0.08129127188894006,1.9496010113983877,0,2.1720627130877324,0.7134456534298848,0.7032681444701345,1.0305854406954031
dean_1973__synth07,John Dean,synth,0,57.870070578132896,-0.08903690537817353,19.34930769655937,96.14187382630656,329.66236508500185,4.849727604026098,1.6044275197597857,98.48483996316165,0.08172652029428876,0.6110819805165209,0.15858144459402607,0,2.656499973724495,0.7752669013866426,0.7811890641445242,0.9411940306193902
dean_1973__synth22,John Dean,synth,0,70.9159532255084,0.055458490574606584,16.746357092603198,92.81667672674789,358.60425030542314,4.762922877131285,1.7978657808492262,112.33213921662237,0.08496177075766326,0.5560753057011613,0.17371509449631356,0,2.328069379328183,0.632923950943573,0.7455847344871616,0.9940440576479533
clinton_1998__synth18,Bill Clinton,synth,1,77.15633657613134,45.28139339637883,305.4926364653822,123.04211565795339,138.66264827960904,1.6690561286673107,1.0229785896409251,131.61469402617448,4.179596331623918,0.2258396328569624,1.3030857603761348,0,-0.03626957610039877,0.7301987458129153,0.6195959467488446,0.45187018532633
cheung_2019__synth14,Erika Cheung,synth,0,57.97522635227307,25.991559288834303,296.28730598388114,185.80917005779702,138.81105806972147,1.7747077056841676,0.9606221158694479,165.94104092208937,0.5784872241658945,0.08792744796371117,1.2664681532588977,0,4.101176635194681,1.1052495472134352,0.7369968231245632,0.349201372190859
haugen_2021,Frances Haugen,gold,0,61.9,18.8,333.6,166.4,103.0,2.56,1.29,186.6,0.58,0.1,2.56,0,4.25531914893617,0.0,0.6371946558367667,0.49607395018644834
cheung_2019__synth03,Erika Cheung,synth,0,81.3505196320309,25.02100643819342,309.31541077227007,196.70454210926576,170.56017591843798,2.2101267888183695,0.7849595755582006,166.95687968282823,0.6249192970931504,0.08261669753215693,1.002328342316529,0,3.77746973571509,1.1721718991100345,0.5591228631663063,0.30856022137151146
wigand_1996__synth03,Jeffrey Wigand,synth,0,59.96133750869151,48.87304819814488,476.39602803651496,118.98851393646626,129.1270103791983,2.813006253350418,1.280875802897114,147.95722611524502,0.3516886049833666,-0.03202425811644595,1.765728317159818,0,1.5703474827707653,0.649248307914266,0.6480158839005288,0.8675115832445287
ellsberg_1971__synth13,Daniel Ellsberg,synth,0,75.49744128262707,14.936728738400348,22.22331515160694,119.4956798718766,25.724430924299494,3.3274469901776507,1.4742945331501036,138.23463587294452,1.1602693100866448,1.5220504306723612,2.0260151518137373,0,0.016204461116002353,-0.0399402872446491,0.473635644864253,0.6915600577063324
shultz_2019__synth04,Tyler Shultz,synth,0,61.46999367894952,8.100648911187276,223.89383446306525,65.21866051301234,126.06582180425299,2.0191051869325367,1.0127560253261587,142.3184579768317,4.4564144579841285,1.6959471990977668,2.592358325199302,0,1.7051401878103083,0.5181895516848161,0.4557887186919194,0.4766687584951577
holmes_2018__synth26,Elizabeth Holmes,synth,1,83.01069024593872,38.87791006162518,243.39947191856538,128.7647277649314,222.27778719284407,2.7218159421381607,1.1047548864172845,188.53301954525054,5.3996959439031365,0.11211110310182998,1.8925455448261765,0,1.9667906141630576,0.7915332062252014,1.0236431809614304,1.0047143670832015
nixon_1973__synth28,Richard Nixon,synth,1,103.91623583298318,24.945914439626808,229.55600208578022,138.46030754677724,131.06393867316405,2.122759247293139,0.6426016772286085,121.65777951662042,0.4607389963477579,3.201804230968386,2.4497698680355104,0,-0.015243393149670362,0.19240734020064115,0.5227449815845547,1.0496483914510508
wigand_1996__synth11,Jeffrey Wigand,synth,0,66.771908937301,41.76556603896798,502.231095453393,88.66884696133855,138.1059681851384,2.69616842990933,1.385495767761462,196.53271940249303,0.3783193167483879,-0.03351735088287166,2.224050347203737,0,1.0737239293442942,0.8028215019614046,0.43337661119358284,0.9534518788575778
clinton_1998__synth21,Bill Clinton,synth,1,63.16808847711958,45.959782143425564,248.46899647319398,82.89955456431568,153.51188813182213,2.5804234477635166,0.8018399559706282,154.75528668525337,3.0162881138522013,0.10173244025956182,1.491872921154462,0,-0.12730840674114316,0.8804854173517069,0.6178773664238569,0.4373786915585075
dean_1973,John Dean,gold,0,60.0,0.0,22.0,88.8,311.2,6.34,1.8,107.9,0.1,0.77,0.19,0,2.380952380952381,0.691358024691358,0.798656944381946,1.0
wigand_1996__synth09,Jeffrey Wigand,synth,0,67.21826532419882,50.228480081438576,393.37518535884624,112.9971301070492,218.91178629049926,2.042020106753753,1.2665480160971303,219.49074644006035,0.37486450639633495,-0.050538678876255426,2.008940319612951,0,1.1725870901486322,0.7351320706707765,0.6650405952604039,0.7251852673305395
clinton_1998__synth05,Bill Clinton,synth,1,56.72204103112335,49.18972223234809,303.16579019640085,111.60951750877322,165.66189543200625,2.522687370145806,0.8996202888018956,196.89725168416243,4.032465074090899,0.15509629436863287,1.3107641923178612,0,-0.026883128845151122,0.8718176250182526,0.47553573810027483,0.48432475157027916
ellsberg_1971__synth00,Daniel Ellsberg,synth,0,42.18195134215801,20.0352795439508,11.942812534335912,108.91111753998975,28.84505512846658,2.381017478030335,1.24811536420731,108.67212729652492,1.154035861948093,1.0676614806265565,1.7540229977164539,0,-0.05961976652212168,-0.029155753615134557,0.4237081744173769,0.7532891867525194
shultz_2019__synth28,Tyler Shultz,synth,0,75.9696075460416,7.220209274251237,168.6015059491936,89.41820112212994,167.4834374656104,2.9429591803185944,1.1392338954563062,220.3934610528023,4.073935852636837,1.7094264388681681,2.0609219348980634,0,1.1927437673119892,0.6815135800148233,0.49030127089166636,0.26306679426247176
clinton_1998__synth06,Bill Clinton,synth,1,50.126178913163656,47.693973846841295,268.4436957974494,166.4725277502264,117.26491191711347,2.795637003589361,1.0736001802029966,182.3959003272714,3.7147954825800418,0.17223634090976164,1.445881906831632,0,-0.02282355721123612,0.943122940511599,0.5014529591935581,0.4503898697864069
cheung_2019__synth04,Erika Cheung,synth,0,50.200401035560255,23.478557545216912,263.3323558437341,187.71407759261135,157.95931047681037,1.7472588620344538,0.8553218359571829,164.991089016939,0.7410383889103547,0.0931332985192742,1.385659954749424,0,4.292312466251913,1.3052609954096601,0.8610579379994348,0.33372122567892043
holmes_2018__synth28,Elizabeth Holmes,synth,1,79.79998291525831,31.425145158385675,274.2811444573295,136.40451619916465,238.33033924504423,3.341354759268439,1.0634376181798475,224.73682099681093,4.987525370562212,0.056307415590971965,1.8351477519666806,0,1.9130732932638683,0.524378025534157,0.7352273469946734,0.8880474716057886
clinton_1998__synth01,Bill Clinton,synth,1,58.98696727787645,48.41637735200539,272.9389787591603,133.06919542833228,125.63637989039982,1.9322146481945932,1.2239869764258986,161.1740788032841,2.8742789543032115,0.17219063546915522,1.5828680969392566,0,0.011474085773180315,0.8951557848207956,0.5862805220517958,0.4975826192452211
nixon_1973__synth07,Richard Nixon,synth,1,83.0088204559374,28.131408678462588,338.6584690381222,172.46560308112456,89.73651840406254,2.2443485728143653,1.208887666305329,106.7804961357254,0.4295338908720414,3.784067175604207,2.500725211538903,0,0.03053710778980971,0.1118749701959706,0.5245912972050474,1.0481998342331673
snowden_2013__synth14,Edward Snowden,synth,0,41.38414412021254,76.9466322700966,318.24197715343274,93.89881293020073,90.9783650165038,2.982691408704423,0.8953414230454738,196.94380656115305,0.6891201150280605,0.07467672941081335,1.9644028336521013,0,2.6001521161053605,0.6063749833747876,0.4727479906784141,0.6239313967381958
holmes_2018__synth16,Elizabeth Holmes,synth,1,75.92826021376024,36.890643259317706,303.76020480984124,146.44495908673517,191.9634974874088,2.962857955655845,0.924588816026708,190.2835574749656,4.106427347869304,0.15328874625832778,2.2153188025572934,0,2.491979601522254,0.7104268160752947,1.1373969951896725,0.8505679244478594
clinton_1998__synth10,Bill Clinton,synth,1,62.54276918650291,49.78293672658928,309.01075216594677,115.19958933518704,155.60460423987084,1.950406574169213,1.1209249712919005,171.88010733828386,3.2394771972892267,0.13820853189125734,1.4391129842736208,0,0.08856706211338418,0.7942964524340859,0.5347985892979064,0.3115045791425653
clinton_1998__synth22,Bill Clinton,synth,1,38.67825336774284,41.84643054010237,312.94141011947835,71.04604449108898,140.09540595166968,1.8846697325964965,1.1767198224996118,154.40231345326302,3.8711648263527474,0.17827302095845465,1.8876421364200644,1,0.01880221848113057,0.6266134459349767,0.6542278579043739,0.402650109511024
holmes_2018__synth03,Elizabeth Holmes,synth,1,81.28283444685096,36.91641390823502,297.48257337282865,107.68550476021123,192.77097096610424,2.6417752064626456,1.1574789578618203,231.4142855805426,5.145123419434139,0.022478929097230718,1.820715302173405,0,2.1739449298157187,0.860403069878874,0.9057318821267564,0.7808635255535716
shultz_2019__synth29,Tyler Shultz,synth,0,70.3152747537211,7.0277899080860236,190.86394632881454,107.8462348986161,142.30415873691868,1.6564514468086293,1.0783186766017165,178.44090937660332,3.269711098325249,1.918231748634053,2.111374722824522,0,1.5541469164223751,0.4212256670086021,0.3818375150976361,0.43742982760170523
shultz_2019__synth10,Tyler Shultz,synth,0,101.07241213829916,5.615671695287604,206.7441463583074,86.43929938376245,206.78521161502024,2.334029335598954,0.979089794809473,191.2555306250079,3.5833575357606176,1.4944601828401387,2.695213610853827,0,1.5882381647429122,0.5460940057849791,0.5067988856248326,0.45167399394265567
wigand_1996__synth05,Jeffrey Wigand,synth,0,49.48637475692121,51.15582546813009,460.04743335157815,98.75611351554514,166.39781261543683,2.8303929361515827,1.3325098802372473,168.0957881935013,0.3897175402218183,0.05340332494255863,1.2488957019217897,0,1.1272364992986377,0.7247365834886342,0.5553897204273713,0.8169442225831183
holmes_2018__synth00,Elizabeth Holmes,synth,1,64.2336886724558,34.73284632205571,205.99087065774998,135.4355103722869,141.60708783225004,2.356911578955435,0.9378093495159471,180.83845194387615,5.233738700135437,0.105279009595124,2.166073340710508,0,2.252157535392706,0.7309723905366414,0.8174322778337414,0.9481906875310864
clinton_1998__synth03,Bill Clinton,synth,1,57.77026887167667,53.87825858767502,264.2185792308863,128.01563627738454,162.65565679962256,2.161241957494671,1.1691090857716946,181.56277389112284,2.9739398349159654,0.22211523955931223,1.3688346668859646,0,-0.05225218547931512,0.6827263216544045,0.5594511144788266,0.4358278607548607
clinton_1998__synth12,Bill Clinton,synth,1,65.97132570977388,46.36426516294139,304.46941590777243,140.6216700156004,151.88056211929063,2.62067287614923,1.0929416289905602,157.3305823998051,4.0320547193525025,0.15553065612893388,1.480297445979496,0,-0.12254360642700433,0.6347606739962071,0.45626421081936097,0.42973235762363116
wigand_1996__synth18,Jeffrey Wigand,synth,0,58.638413991055444,43.136590578882625,443.49997095978847,106.54659399116849,166.005352772006,2.1639548702172027,1.4427125969425643,263.55318125533734,0.4161741116053392,-0.05619960473650553,1.5558764891534804,0,1.4471895683761362,0.6050282785638461,0.5893791572032197,0.823944796199624
armstrong_2005__synth04,Lance Armstrong,synth,1,74.70116912040265,22.603842122655774,213.3252979355315,79.38420881285685,355.2007514747439,3.1858782721582455,1.1887111657039882,135.4571290011948,0.07402738569991943,1.096065593840226,2.870032447753743,0,-0.021362632316826714,0.6755561394909265,0.3388140897472276,0.4805348909150946
cheung_2019__synth24,Erika Cheung,synth,0,47.67537331832942,29.479622127810327,216.499790395763,151.16707451258844,162.76133106376065,1.812548899389931,0.7436584825107511,218.63288896959813,0.5351113957797239,0.03965281256137205,1.1950722324856655,0,4.2814916823167914,0.8488160575564683,0.967241504877544,0.35314158812762214
shultz_2019__synth01,Tyler Shultz,synth,0,63.72719800408804,5.9752259748639895,228.92274460341582,104.29605979400367,177.00613901872293,1.5126977049369144,1.3903323602670437,145.84828187650845,4.241030221397075,1.8682351594335012,2.6295717852678386,0,1.5734438103429669,0.5107303521855813,0.4780937971262254,0.42028368984075926
nixon_1973,Richard Nixon,gold,1,104.7,26.2,258.6,143.2,125.4,1.85,1.06,139.0,0.45,3.25,2.31,0,0.0,0.21875,0.5427311785121502,0.8953665672830353
dean_1973__synth11,John Dean,synth,0,56.545791668630294,0.01441095315451621,21.167165387551204,88.232852767688,314.86898760144993,5.695153976402683,1.9436749309479884,155.06704963460356,0.011150668033696243,0.8074234465439427,0.15199049556905472,0,2.3975800499980457,0.7703651864439097,0.9394809179562537,1.0288631676652271
dean_1973__synth14,John Dean,synth,0,44.16165863074081,0.03758982329177281,22.42445125522118,120.59419797032464,259.8456723521494,6.242368351420358,2.2855376792492272,127.18264132811655,0.06518939742100502,0.7958682379771332,0.19009996782075436,0,2.1314236538149416,0.6820951681149855,0.6072126003318243,1.0202685177802122
snowden_2013__synth17,Edward Snowden,synth,0,44.24363231504061,68.89656726883163,258.02581275383903,96.91995132845598,101.11389889793278,3.40350120033339,0.7435265057744662,197.13938252243491,0.7007921293293768,0.08099816473885271,1.9400952961641855,0,3.5751886278062877,0.9583992686809497,0.5709403069740092,0.644019629726148
snowden_2013__synth11,Edward Snowden,synth,0,47.38435564326189,62.660837609412184,283.7327845213267,83.5281658819468,100.52222230993843,3.3945326259671367,1.06088008317499,137.02862821469608,0.8957205607009381,-0.11694057184716668,1.9500645238985854,0,2.8395189768908673,1.0842492711704104,0.5628454674377785,0.571850031303095
sbf_2022__synth22,Sam Bankman-Fried,synth,1,47.24691978207313,47.638735838838244,355.54973610855967,100.37099391082637,269.43387894800094,2.9668625354385525,1.4253823163628654,268.00047866958585,3.232851274043882,0.07109686005543384,2.542277506293092,0,5.860473092267415,0.5155259614219108,0.6347379617280536,0.43471394745945935
haugen_2021__synth01,Frances Haugen,synth,0,58.60765462377114,12.11040861086089,306.7928277666192,143.9101906297964,127.3442187990367,1.906133013032969,1.0110986202514607,217.66805031052854,0.6980383946993647,0.06275085306371793,2.317279044041378,0,2.7699362998221426,-0.09305968422527781,0.6103623824262235,0.6114030005109062
dean_1973__synth08,John Dean,synth,0,61.25931880835202,-0.04082875537277875,18.215454128847444,76.27625349710945,281.5669215058124,5.23353641639755,1.8437560809469762,119.71044818018933,0.020645084960087906,0.7729023661454518,0.17900321023668322,0,2.3763313923439564,0.5406143956614111,0.6474245473750864,1.004413536337746
